,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg,Season,Team Performance,MPG
475,5471,Goran Dragić,PG,25,HOU,66,28,1752,8.3,17.9,0.462,2.0,6.0,0.337,6.2,11.9,0.525,4.6,5.7,0.805,1.6,3.4,5.0,10.5,2.5,0.3,4.7,5.0,23.2,,111.0,106.0,2011-2012,Average,31.6
476,5926,Carlos Delfino,SF,30,HOU,67,5,1689,7.4,18.3,0.405,4.7,12.4,0.375,2.7,5.9,0.467,1.4,1.7,0.857,0.5,6.0,6.5,4.0,2.0,0.3,2.1,3.4,20.9,,109.0,107.0,2012-2013,Average,25.2
477,6175,Greg Smith,C,22,HOU,70,10,1110,7.6,12.3,0.62,0.0,0.0,0.0,7.6,12.3,0.623,3.6,5.8,0.623,5.0,9.4,14.4,1.1,0.8,1.8,1.8,7.9,18.9,,125.0,105.0,2012-2013,Average,17.4
478,6538,Jeremy Lin,PG,25,HOU,71,33,2054,7.2,16.1,0.446,2.0,5.6,0.358,5.2,10.5,0.492,5.3,6.4,0.823,0.8,3.7,4.5,7.1,1.6,0.7,4.3,4.0,21.6,,109.0,109.0,2013-2014,Average,28.9
479,6373,Omri Casspi,PF,25,HOU,71,2,1283,6.7,15.9,0.422,2.4,6.8,0.347,4.4,9.1,0.479,3.2,4.7,0.68,2.1,8.0,10.1,3.4,1.7,0.5,2.8,3.9,19.0,,105.0,106.0,2013-2014,Average,20.2
480,7151,Jason Terry,SG,37,HOU,77,18,1641,5.7,13.5,0.422,3.8,9.8,0.39,1.9,3.7,0.504,1.2,1.5,0.813,0.5,3.2,3.7,4.5,2.0,0.6,2.2,3.5,16.4,,112.0,106.0,2014-2015,top,26.9
481,7004,Terrence Jones,PF,23,HOU,33,24,889,8.8,16.7,0.528,0.7,2.1,0.351,8.1,14.7,0.553,3.2,5.3,0.606,4.4,7.9,12.3,2.0,1.0,3.3,2.1,4.4,21.6,,114.0,102.0,2014-2015,top,21.3
482,7332,Corey Brewer,SF,29,HOU,82,12,1669,6.2,16.3,0.384,1.8,6.6,0.272,4.4,9.7,0.46,3.1,4.1,0.75,1.2,4.6,5.9,3.2,2.5,0.6,2.3,4.9,17.4,,98.0,109.0,2015-2016,Average,20.9
483,7348,Clint Capela,C,21,HOU,77,35,1471,7.7,13.3,0.582,0.0,0.0,0.0,7.7,13.2,0.583,2.7,7.1,0.379,6.5,10.0,16.5,1.6,2.0,3.1,2.0,6.4,18.1,,114.0,104.0,2015-2016,Average,20.4
484,7890,Eric Gordon,SG,28,HOU,75,15,2323,8.5,21.0,0.406,5.1,13.7,0.372,3.4,7.3,0.468,3.0,3.6,0.84,0.6,3.6,4.2,3.9,1.0,0.8,2.5,3.1,25.1,,109.0,113.0,2016-2017,top,31.0
485,7842,Sam Dekker,PF,22,HOU,77,2,1419,6.9,14.5,0.473,2.0,6.3,0.321,4.8,8.2,0.591,1.3,2.3,0.559,3.2,6.4,9.6,2.6,1.3,0.7,1.4,2.8,17.0,,115.0,110.0,2016-2017,top,18.4
486,8668,P.J. Tucker,PF,32,HOU,82,34,2281,3.7,9.5,0.39,2.5,6.7,0.371,1.2,2.8,0.435,0.9,1.3,0.717,2.0,7.9,9.9,1.7,1.7,0.6,1.6,4.4,10.8,,107.0,106.0,2017-2018,top,35.0
487,8398,Eric Gordon,SG,29,HOU,69,30,2154,9.5,22.2,0.428,5.0,13.9,0.359,4.5,8.3,0.544,4.5,5.5,0.809,0.6,3.3,3.9,3.5,1.0,0.6,3.0,2.6,28.4,,110.0,110.0,2017-2018,top,31.2
488,8946,Gerald Green,SG,33,HOU,73,0,1473,7.7,19.2,0.4,5.2,14.7,0.354,2.5,4.6,0.547,1.9,2.3,0.838,1.0,5.1,6.1,1.3,1.1,0.9,1.8,4.2,22.5,,107.0,113.0,2018-2019,Average,29.4
489,8977,Danuel House Jr.,SF,25,HOU,39,13,979,5.9,12.6,0.468,3.7,8.9,0.416,2.2,3.7,0.595,2.8,3.6,0.789,1.3,5.8,7.0,2.0,1.1,0.6,1.8,4.0,18.3,,123.0,113.0,2018-2019,Average,25.1
490,9596,Ben McLemore,SF,26,HOU,71,23,1619,6.9,15.6,0.444,5.2,12.9,0.4,1.7,2.7,0.656,1.4,1.9,0.746,0.6,3.9,4.5,1.7,1.3,0.5,1.4,4.4,20.4,,118.0,113.0,2019-2020,Average,32.8
491,9681,Austin Rivers,SG,27,HOU,68,4,1594,6.1,14.5,0.421,2.8,7.8,0.356,3.3,6.7,0.498,2.3,3.2,0.703,0.8,4.3,5.1,3.3,1.4,0.3,1.5,3.7,17.3,,110.0,113.0,2019-2020,Average,28.2
492,10268,John Wall,PG,30,HOU,40,40,1288,10.8,26.7,0.404,2.9,9.1,0.317,7.9,17.5,0.449,5.8,7.8,0.749,0.6,4.1,4.7,10.1,1.5,1.1,5.2,1.7,30.2,,99.0,116.0,2020-2021,bottom,32.2
493,9900,Sterling Brown,SG,25,HOU,51,14,1229,5.8,12.9,0.448,3.5,8.3,0.423,2.3,4.6,0.492,1.0,1.2,0.806,1.5,7.2,8.6,2.8,1.5,0.5,1.6,3.7,16.0,,114.0,116.0,2020-2021,bottom,32.1
494,10669,Garrison Mathews,SG,25,HOU,65,33,1712,5.1,12.8,0.399,3.9,10.7,0.36,1.3,2.1,0.6,4.0,5.0,0.794,0.9,4.4,5.3,1.8,1.6,0.7,1.1,4.7,18.1,,120.0,118.0,2021-2022,bottom,26.3
495,10668,KJ Martin,SF,21,HOU,79,2,1656,8.0,15.0,0.533,1.7,4.8,0.357,6.3,10.2,0.617,2.2,3.5,0.634,2.3,6.2,8.5,2.9,1.0,1.1,1.7,3.2,20.0,,118.0,118.0,2021-2022,bottom,21.0
496,11098,Tari Eason,PF,21,HOU,82,5,1767,8.1,18.1,0.448,1.6,4.7,0.343,6.5,13.4,0.486,3.0,4.0,0.752,5.3,8.3,13.6,2.4,2.6,1.3,2.8,5.2,20.9,,110.0,115.0,2022-2023,bottom,21.8
497,11114,Usman Garuba,C,20,HOU,75,1,970,4.3,8.8,0.486,1.2,2.9,0.407,3.1,5.9,0.525,1.4,2.3,0.617,6.0,9.3,15.3,3.2,2.2,1.4,2.3,6.7,11.2,,119.0,115.0,2022-2023,bottom,21.5
498,79,Austin Croshere,PF,24,IND,81,14,1885,7.9,17.9,0.441,1.7,4.8,0.362,6.2,13.1,0.47,5.4,6.3,0.848,3.7,10.4,14.1,2.4,1.2,1.6,3.3,5.6,22.8,,107.0,101.0,1999-2000,top,23.3
499,29,Travis Best,PG,27,IND,82,0,1691,8.3,17.1,0.483,1.1,2.8,0.376,7.2,14.3,0.504,4.8,5.8,0.821,0.5,3.8,4.3,8.3,2.3,0.2,3.3,6.2,22.4,,112.0,105.0,1999-2000,top,20.6
500,467,Travis Best,PG,28,IND,77,21,2457,7.6,17.2,0.44,0.8,2.1,0.381,6.8,15.1,0.449,4.1,4.9,0.827,0.8,4.0,4.9,10.3,2.4,0.2,2.8,5.4,20.1,,110.0,104.0,2000-2001,Average,31.9
501,587,Al Harrington,PF,20,IND,78,38,1892,6.8,15.4,0.444,0.0,0.2,0.143,6.8,15.2,0.448,2.9,4.5,0.656,3.4,7.4,10.8,3.7,1.8,0.5,4.2,6.3,16.6,,91.0,102.0,2000-2001,Average,24.3
502,909,Jonathan Bender,SF,21,IND,78,17,1647,6.3,14.6,0.43,1.4,4.0,0.36,4.9,10.6,0.457,4.4,5.7,0.773,2.0,5.7,7.7,2.0,0.6,1.6,3.0,4.7,18.4,,101.0,107.0,2001-2002,Average,29.8
503,1036,Al Harrington,PF,21,IND,44,1,1313,9.1,19.2,0.475,0.0,0.1,0.333,9.1,19.1,0.476,4.6,5.7,0.799,3.8,7.2,11.0,2.1,1.6,0.8,3.1,6.6,22.9,,103.0,104.0,2001-2002,Average,21.1
504,1463,Al Harrington,SF,22,IND,82,37,2467,8.3,19.0,0.434,0.3,1.0,0.283,8.0,18.1,0.442,4.5,5.8,0.77,3.4,7.5,10.9,2.7,1.5,0.7,3.5,6.0,21.3,,97.0,102.0,2002-2003,Average,30.1
505,1555,Ron Mercer,SG,26,IND,72,3,1671,7.7,18.7,0.409,0.1,0.5,0.188,7.6,18.2,0.415,2.0,2.5,0.802,1.0,3.8,4.8,3.5,1.5,0.4,1.7,3.9,17.4,,94.0,104.0,2002-2003,Average,23.2
506,1890,Al Harrington,PF,23,IND,79,15,2441,9.5,20.4,0.463,0.5,1.7,0.273,9.0,18.7,0.481,4.2,5.7,0.734,3.7,7.8,11.4,2.9,1.8,0.5,3.7,5.6,23.6,,100.0,98.0,2003-2004,top,30.9
507,1930,Anthony Johnson,PG,29,IND,73,7,1598,5.7,14.1,0.406,1.4,4.2,0.336,4.3,9.9,0.436,2.6,3.2,0.798,1.0,3.5,4.5,6.9,2.2,0.3,2.6,4.7,15.4,,103.0,100.0,2003-2004,top,21.9
508,2394,Fred Jones,SG,25,IND,77,14,2268,6.7,15.7,0.425,2.1,5.6,0.38,4.6,10.1,0.45,4.3,5.0,0.85,0.8,5.0,5.9,4.8,1.5,0.8,2.8,4.2,19.7,,108.0,107.0,2004-2005,Average,41.6
509,2266,Austin Croshere,PF,29,IND,73,22,1827,5.7,15.0,0.378,1.4,5.2,0.259,4.3,9.7,0.443,6.8,7.7,0.883,3.1,8.2,11.3,3.0,1.4,0.5,3.1,4.6,19.5,,106.0,105.0,2004-2005,Average,32.5
510,2853,Fred Jones,SG,26,IND,68,2,1837,6.8,16.3,0.417,1.8,5.4,0.337,5.0,10.8,0.457,3.6,4.7,0.763,0.5,4.4,5.0,4.5,1.6,0.6,3.1,4.1,19.0,,100.0,105.0,2005-2006,Average,27.0
511,2786,Danny Granger,SF,22,IND,78,17,1765,6.7,14.5,0.462,0.9,2.8,0.323,5.8,11.7,0.496,3.5,4.5,0.777,4.0,7.7,11.6,2.7,1.8,1.9,2.4,6.4,17.8,,110.0,101.0,2005-2006,Average,26.7
512,3126,Darrell Armstrong,PG,38,IND,81,4,1275,6.4,15.4,0.414,2.9,8.7,0.336,3.4,6.6,0.515,3.0,3.8,0.785,1.4,4.1,5.5,7.8,2.9,0.2,3.1,4.2,18.6,,110.0,105.0,2006-2007,Average,17.8
513,3203,Marquis Daniels,SG,26,IND,45,4,800,8.4,18.2,0.459,0.4,1.7,0.231,8.0,16.5,0.482,3.6,5.2,0.7,1.7,3.6,5.3,3.7,1.8,0.5,3.6,3.6,20.8,,97.0,108.0,2006-2007,Average,15.7
514,3653,Marquis Daniels,SG,27,IND,74,1,1546,7.7,17.8,0.43,0.9,3.2,0.265,6.8,14.6,0.466,3.1,4.4,0.698,2.1,4.6,6.7,4.4,2.5,0.6,3.6,3.8,19.3,,95.0,107.0,2007-2008,Average,33.2
515,3877,Kareem Rush,SG,27,IND,71,15,1504,7.4,18.6,0.401,3.3,8.6,0.389,4.1,10.0,0.41,1.0,1.4,0.714,0.6,4.9,5.5,2.9,1.4,0.6,2.0,3.5,19.2,,98.0,110.0,2007-2008,Average,28.7
516,4132,Jeff Foster,C,32,IND,74,26,1828,4.8,9.6,0.501,0.1,0.2,0.286,4.8,9.4,0.506,2.6,4.0,0.658,5.9,8.0,13.8,3.5,1.4,1.3,2.4,6.2,12.3,,115.0,108.0,2008-2009,Average,27.5
517,4318,Brandon Rush,SG,23,IND,75,19,1803,6.7,15.9,0.423,2.2,5.8,0.373,4.6,10.1,0.451,1.3,1.8,0.697,0.9,5.5,6.4,1.8,1.0,1.0,2.1,3.5,16.8,,97.0,111.0,2008-2009,Average,24.7
518,4666,Dahntay Jones,SF,29,IND,76,26,1892,7.5,16.3,0.461,0.1,0.8,0.125,7.4,15.4,0.479,5.2,6.7,0.77,1.3,4.7,6.0,3.9,1.0,1.0,3.4,6.2,20.3,,100.0,109.0,2009-2010,Average,25.3
519,4574,Mike Dunleavy,SF,29,IND,67,15,1486,7.6,18.6,0.41,2.5,7.9,0.318,5.1,10.7,0.478,4.4,5.3,0.842,0.8,7.0,7.9,3.4,1.3,0.5,2.4,3.5,22.2,,104.0,108.0,2009-2010,Average,24.9
520,5198,Brandon Rush,SG,25,IND,67,21,1754,6.3,14.9,0.421,2.7,6.4,0.417,3.6,8.4,0.425,2.3,3.1,0.755,1.0,5.3,6.3,1.8,1.2,1.0,2.0,3.1,17.5,,104.0,108.0,2010-2011,Average,26.2
521,5051,Tyler Hansbrough,PF,25,IND,70,29,1535,9.4,20.2,0.465,0.0,0.1,0.0,9.4,20.2,0.466,6.5,8.4,0.779,4.8,7.3,12.1,1.4,1.2,0.5,2.5,5.3,25.3,,109.0,107.0,2010-2011,Average,21.9
522,5531,Tyler Hansbrough,PF,26,IND,66,0,1442,7.1,17.6,0.405,0.0,0.0,0.0,7.1,17.5,0.406,8.3,10.2,0.813,4.1,6.5,10.6,1.1,2.0,0.3,2.4,5.8,22.5,,108.0,104.0,2011-2012,Average,25.5
523,5551,George Hill,PG,25,IND,50,9,1274,7.0,15.8,0.442,2.2,6.1,0.367,4.7,9.7,0.489,3.8,4.9,0.778,1.3,5.0,6.3,6.0,1.7,0.7,2.2,4.1,20.0,,117.0,105.0,2011-2012,Average,21.8
524,5984,Tyler Hansbrough,PF,27,IND,81,8,1366,6.9,15.9,0.432,0.0,0.1,0.0,6.9,15.7,0.436,8.4,11.7,0.72,6.3,8.3,14.5,1.4,1.1,0.7,3.0,5.9,22.1,,110.0,101.0,2012-2013,Average,18.0
525,6079,Ian Mahinmi,C,26,IND,80,2,1322,6.0,13.2,0.453,0.0,0.1,0.0,6.0,13.2,0.456,4.2,6.9,0.608,4.6,7.9,12.5,1.1,1.6,2.7,3.7,8.1,16.2,,95.0,98.0,2012-2013,Average,16.9
526,6635,Luis Scola,PF,33,IND,82,2,1399,9.8,20.8,0.47,0.0,0.3,0.143,9.7,20.5,0.474,3.7,5.0,0.728,3.2,11.3,14.5,3.0,1.0,0.6,4.0,6.1,23.2,,96.0,99.0,2013-2014,top,18.9
527,6546,Ian Mahinmi,C,27,IND,77,1,1248,3.8,7.9,0.481,0.0,0.0,0.0,3.8,7.8,0.484,3.7,6.0,0.621,4.4,6.2,10.7,1.0,1.7,3.0,2.4,8.6,11.3,,105.0,97.0,2013-2014,top,17.1
528,7144,Rodney Stuckey,PG,28,IND,71,36,1874,9.1,20.7,0.44,1.5,3.9,0.39,7.6,16.9,0.452,4.9,5.9,0.819,1.0,5.8,6.8,6.0,1.5,0.3,3.2,3.6,24.6,,104.0,105.0,2014-2015,Average,29.5
529,7063,C.J. Miles,SG,27,IND,70,40,1841,9.2,23.1,0.398,4.3,12.5,0.345,4.9,10.7,0.459,3.6,4.5,0.807,0.5,5.5,6.0,2.1,1.7,0.7,2.0,3.7,26.4,,103.0,104.0,2014-2015,Average,26.4
530,7282,Lavoy Allen,PF,26,IND,79,28,1599,5.9,11.5,0.516,0.0,0.0,,5.9,11.5,0.516,1.4,2.3,0.63,5.0,8.1,13.2,2.4,0.8,1.3,2.1,4.6,13.3,,110.0,104.0,2015-2016,Average,22.9
531,7455,Jordan Hill,C,28,IND,73,11,1513,9.1,18.0,0.506,0.0,0.0,0.0,9.1,18.0,0.507,2.9,4.1,0.712,5.1,9.7,14.8,2.9,1.2,1.2,3.0,5.1,21.2,,106.0,102.0,2015-2016,Average,22.8
532,7860,Monta Ellis,SG,31,IND,74,33,1998,6.2,14.0,0.443,1.1,3.4,0.319,5.1,10.6,0.483,2.3,3.2,0.727,0.5,4.6,5.1,5.9,2.0,0.7,3.4,3.7,15.8,,97.0,110.0,2016-2017,Average,27.0
533,8019,C.J. Miles,SF,29,IND,76,29,1776,7.9,18.2,0.434,4.8,11.5,0.413,3.2,6.7,0.471,2.4,2.6,0.903,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,,115.0,111.0,2016-2017,Average,23.4
534,8473,Cory Joseph,PG,26,IND,82,17,2210,5.8,13.7,0.424,1.5,4.3,0.353,4.3,9.4,0.457,1.6,2.1,0.745,0.9,5.1,5.9,5.9,1.8,0.4,2.0,3.2,14.7,,106.0,110.0,2017-2018,Average,27.0
535,8648,Lance Stephenson,SG,27,IND,82,7,1850,8.2,19.2,0.427,1.8,6.3,0.289,6.4,12.9,0.495,2.3,3.4,0.661,1.7,9.8,11.5,6.3,1.2,0.5,3.5,4.8,20.5,,99.0,108.0,2017-2018,Average,24.5
536,9010,Cory Joseph,PG,27,IND,82,9,2063,5.4,13.0,0.412,1.3,4.1,0.322,4.1,8.9,0.454,0.7,1.0,0.698,0.9,5.7,6.6,7.6,2.2,0.5,1.9,3.1,12.7,,105.0,107.0,2018-2019,Average,31.9
537,9142,Domantas Sabonis,C,22,IND,74,5,1838,11.0,18.6,0.59,0.2,0.5,0.529,10.8,18.2,0.592,5.5,7.7,0.715,5.0,13.4,18.4,5.6,1.3,0.8,4.3,6.4,27.8,,118.0,104.0,2018-2019,Average,25.2
538,9496,Justin Holiday,SF,30,IND,73,6,1826,5.5,12.9,0.428,3.6,8.8,0.405,2.0,4.1,0.477,1.4,1.8,0.791,0.9,5.5,6.3,2.5,2.3,1.2,1.2,3.6,16.0,,114.0,107.0,2019-2020,Average,27.8
539,9494,Aaron Holiday,PG,23,IND,66,33,1617,7.0,16.9,0.414,2.6,6.6,0.394,4.4,10.3,0.427,2.2,2.6,0.851,0.7,4.0,4.7,6.8,1.7,0.5,2.6,3.6,18.8,,104.0,110.0,2019-2020,Average,25.0
540,10115,T.J. McConnell,PG,28,IND,69,3,1796,7.2,12.9,0.559,0.4,1.3,0.313,6.8,11.6,0.586,0.9,1.3,0.688,1.4,5.3,6.7,12.0,3.4,0.6,3.6,3.0,15.7,,117.0,110.0,2020-2021,Average,29.3
541,10118,Doug McDermott,PF,29,IND,66,29,1619,10.3,19.4,0.532,3.2,8.3,0.388,7.1,11.1,0.641,2.3,2.9,0.816,1.8,4.7,6.5,2.5,0.6,0.2,1.5,3.4,26.2,,121.0,118.0,2020-2021,Average,26.0
542,10436,Oshae Brissett,SF,23,IND,67,25,1564,6.5,15.8,0.411,2.6,7.4,0.35,3.9,8.4,0.465,3.6,5.1,0.695,3.4,7.8,11.2,2.3,1.4,0.9,1.7,3.6,19.2,,112.0,116.0,2021-2022,Average,33.5
543,10503,Chris Duarte,SG,24,IND,55,39,1541,8.5,19.7,0.432,3.0,8.1,0.369,5.5,11.6,0.475,2.9,3.6,0.804,1.3,5.9,7.2,3.6,1.8,0.3,2.9,3.0,22.9,,104.0,117.0,2021-2022,Average,28.0
544,11249,Bennedict Mathurin,SG,20,IND,78,17,2222,8.8,20.3,0.434,2.1,6.6,0.323,6.7,13.7,0.488,8.0,9.7,0.828,1.9,4.9,6.8,2.5,1.0,0.3,3.2,3.5,27.8,,109.0,121.0,2022-2023,Average,28.5
545,11256,T.J. McConnell,PG,30,IND,75,6,1526,8.8,16.2,0.543,0.8,1.8,0.441,8.0,14.4,0.556,1.8,2.1,0.853,1.4,5.9,7.3,12.4,2.5,0.3,4.4,3.3,20.2,,116.0,117.0,2022-2023,Average,20.3
546,266,Tyrone Nesby,SG,24,LAC,73,39,2317,8.0,20.2,0.398,2.1,6.2,0.335,6.0,14.0,0.426,3.3,4.2,0.791,1.8,4.3,6.1,2.7,1.7,0.7,2.2,4.5,21.5,,100.0,112.0,1999-2000,bottom,31.7
547,296,Eric Piatkowski,SF,29,LAC,75,23,1712,7.1,17.1,0.415,2.8,7.3,0.383,4.3,9.8,0.439,2.5,3.0,0.85,2.2,4.4,6.6,2.4,1.3,0.4,1.7,4.2,19.5,,109.0,113.0,1999-2000,bottom,25.7
548,720,Eric Piatkowski,SG,30,LAC,81,40,2144,7.3,16.8,0.433,3.0,7.4,0.404,4.3,9.4,0.456,3.9,4.5,0.873,1.3,4.7,6.0,2.4,1.1,0.5,1.9,3.1,21.5,,115.0,108.0,2000-2001,Average,26.5
549,674,Darius Miles,SF,19,LAC,81,21,2133,8.0,15.8,0.505,0.0,0.5,0.053,8.0,15.3,0.519,3.1,6.0,0.521,3.2,8.8,12.0,2.5,1.3,3.1,3.7,4.8,19.1,,97.0,102.0,2000-2001,Average,26.3
550,1130,Darius Miles,SF,20,LAC,82,6,2227,7.4,15.4,0.481,0.1,0.5,0.158,7.3,14.9,0.491,3.8,6.1,0.62,2.6,8.2,10.8,4.4,1.7,2.5,3.8,4.4,18.6,,99.0,104.0,2001-2002,Average,34.4
551,1198,Quentin Richardson,SG,21,LAC,81,0,2152,9.9,22.9,0.432,3.3,8.6,0.381,6.6,14.3,0.463,3.5,4.6,0.765,2.8,5.5,8.3,3.2,1.9,0.5,2.5,3.5,26.6,,110.0,107.0,2001-2002,Average,27.2
552,1497,Marko Jarić,SF,24,LAC,66,12,1379,6.8,17.0,0.401,2.0,6.3,0.319,4.8,10.7,0.45,3.0,4.0,0.752,1.3,4.8,6.1,7.4,3.7,0.4,3.9,4.8,18.7,,99.0,104.0,2002-2003,Average,38.0
553,1585,Michael Olowokandi,C,27,LAC,36,36,1369,7.1,16.7,0.427,0.0,0.0,,7.1,16.7,0.427,2.6,4.0,0.657,2.2,10.4,12.6,1.8,0.7,3.0,3.8,4.2,16.9,,86.0,104.0,2002-2003,Average,23.2
554,2057,Bobby Simmons,SF,23,LAC,56,8,1376,5.6,14.3,0.394,0.1,0.5,0.167,5.6,13.8,0.402,5.4,6.5,0.834,4.4,5.6,10.0,3.7,2.0,0.7,2.8,6.5,16.8,,105.0,109.0,2003-2004,bottom,24.6
555,2109,Chris Wilcox,C,21,LAC,65,17,1340,8.9,17.2,0.521,0.0,0.0,0.0,8.9,17.1,0.522,4.1,5.9,0.7,4.9,7.1,12.0,2.0,1.1,0.8,3.2,7.2,22.0,,109.0,109.0,2003-2004,bottom,20.6
556,2238,Rick Brunson,PG,32,LAC,80,39,1945,4.6,12.2,0.376,1.3,3.6,0.369,3.3,8.6,0.378,1.6,2.0,0.77,0.6,4.5,5.2,11.4,2.3,0.2,3.5,2.9,12.1,,99.0,108.0,2004-2005,Average,27.1
557,2510,Quinton Ross,SG,23,LAC,78,19,1659,5.2,12.1,0.432,0.0,0.1,0.25,5.2,12.0,0.434,2.4,3.6,0.673,1.9,4.9,6.8,3.5,1.7,0.7,1.8,5.4,12.9,,101.0,108.0,2004-2005,Average,24.3
558,2872,Shaun Livingston,PG,20,LAC,61,14,1525,5.1,12.0,0.427,0.0,0.3,0.125,5.1,11.7,0.434,1.8,2.6,0.688,1.4,4.9,6.3,9.4,1.6,1.1,3.8,5.5,12.1,,94.0,105.0,2005-2006,Average,29.5
559,2757,Daniel Ewing,SG,22,LAC,66,5,971,5.2,13.7,0.38,1.2,4.2,0.282,4.0,9.5,0.424,1.9,2.5,0.783,1.2,3.3,4.6,4.5,2.0,0.3,3.1,4.6,13.6,,90.0,106.0,2005-2006,Average,25.0
560,3344,Corey Maggette,SF,27,LAC,75,31,2291,8.5,18.7,0.454,0.3,1.5,0.2,8.2,17.2,0.476,12.0,14.6,0.82,2.1,8.1,10.2,4.8,1.5,0.3,4.6,5.6,29.2,,110.0,106.0,2006-2007,Average,30.5
561,3488,Tim Thomas,PF,29,LAC,76,24,2054,7.7,18.6,0.414,3.5,9.2,0.382,4.2,9.4,0.444,2.6,3.7,0.708,1.6,8.1,9.7,4.4,1.4,0.7,2.7,5.9,21.5,,105.0,106.0,2006-2007,Average,29.8
562,3809,Cuttino Mobley,SG,32,LAC,77,38,2702,7.3,16.8,0.433,1.3,3.7,0.349,6.0,13.1,0.457,3.1,3.8,0.819,1.0,4.3,5.3,3.9,1.5,0.7,2.4,2.9,19.0,,100.0,111.0,2007-2008,Average,35.1
563,3908,Al Thornton,PF,24,LAC,79,31,2158,9.0,21.0,0.429,1.0,3.1,0.331,8.0,17.9,0.447,5.2,7.0,0.743,2.4,6.3,8.6,2.4,1.1,1.0,3.1,4.7,24.3,,97.0,110.0,2007-2008,Average,34.3
564,4211,Fred Jones,SF,29,LAC,52,21,1495,4.5,11.1,0.407,1.9,5.1,0.367,2.6,5.9,0.441,2.3,2.8,0.815,0.8,3.6,4.4,6.6,1.8,0.4,2.3,3.9,13.2,,109.0,114.0,2008-2009,bottom,33.2
565,4275,Steve Novak,PF,25,LAC,71,3,1161,7.9,17.8,0.444,5.3,12.8,0.416,2.6,4.9,0.518,0.9,1.0,0.913,0.9,4.8,5.6,1.8,0.9,0.2,1.0,3.2,22.1,,119.0,115.0,2008-2009,bottom,29.7
566,4772,Craig Smith,PF,26,LAC,75,2,1232,9.5,16.7,0.569,0.0,0.2,0.2,9.5,16.5,0.574,5.6,8.8,0.635,4.1,8.0,12.1,3.5,1.4,1.1,3.7,8.2,24.6,,112.0,109.0,2009-2010,Average,16.4
567,4670,DeAndre Jordan,C,21,LAC,70,12,1137,6.6,10.9,0.605,0.0,0.1,0.0,6.6,10.8,0.61,2.2,5.8,0.375,5.6,10.5,16.1,1.0,0.7,2.8,3.4,6.9,15.3,,101.0,107.0,2009-2010,Average,16.2
568,4942,Eric Bledsoe,PG,21,LAC,81,25,1841,5.8,13.6,0.424,0.9,3.3,0.276,4.9,10.4,0.47,2.8,3.7,0.744,1.9,4.4,6.3,8.1,2.6,0.7,5.4,3.7,15.2,,93.0,108.0,2010-2011,Average,26.2
569,5025,Randy Foye,SG,27,LAC,63,24,1551,6.9,17.7,0.388,2.4,7.2,0.327,4.5,10.5,0.43,4.4,5.0,0.893,0.4,3.0,3.4,5.7,1.6,0.7,3.2,4.1,20.5,,103.0,112.0,2010-2011,Average,24.6
570,5790,Mo Williams,SG,29,LAC,52,1,1472,9.5,22.3,0.426,3.4,8.7,0.389,6.1,13.6,0.449,2.6,2.9,0.9,0.8,2.8,3.6,5.9,1.9,0.3,3.1,3.8,25.0,,107.0,109.0,2011-2012,Average,30.4
571,5627,Kenyon Martin,PF,34,LAC,42,0,940,5.6,12.6,0.441,0.2,0.7,0.231,5.4,11.9,0.454,1.1,3.1,0.37,2.8,7.6,10.4,1.0,2.5,2.5,1.8,5.9,12.4,,92.0,102.0,2011-2012,Average,28.3
572,5915,Jamal Crawford,SG,32,LAC,76,0,2230,10.5,24.0,0.438,3.5,9.4,0.376,7.0,14.6,0.477,5.1,5.9,0.871,0.5,2.5,3.0,4.6,1.9,0.3,3.4,1.7,29.6,,109.0,108.0,2012-2013,Average,29.3
573,5859,Matt Barnes,SF,32,LAC,80,4,2058,8.0,17.3,0.462,2.8,8.3,0.342,5.1,9.0,0.574,2.2,3.0,0.744,2.8,6.5,9.4,3.1,2.1,1.6,2.3,6.0,21.0,,113.0,103.0,2012-2013,Average,25.7
574,6390,Jamal Crawford,SG,33,LAC,69,24,2094,10.1,24.2,0.416,3.8,10.7,0.361,6.2,13.5,0.46,6.7,7.7,0.866,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,,110.0,109.0,2013-2014,top,30.3
575,6383,Darren Collison,PG,26,LAC,80,35,2069,7.8,16.8,0.467,1.7,4.6,0.376,6.1,12.2,0.501,4.6,5.4,0.857,1.1,3.4,4.5,7.2,2.2,0.4,3.2,3.6,22.0,,113.0,107.0,2013-2014,top,28.2
576,6877,Jamal Crawford,SG,34,LAC,64,4,1703,9.9,25.0,0.396,3.5,10.8,0.327,6.3,14.1,0.448,6.8,7.5,0.901,0.5,3.2,3.7,4.7,1.8,0.4,2.7,3.2,30.1,,106.0,109.0,2014-2015,top,26.6
577,6959,Spencer Hawes,PF,26,LAC,73,15,1274,6.5,16.5,0.393,2.2,7.0,0.313,4.3,9.5,0.452,1.8,2.7,0.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,,95.0,104.0,2014-2015,top,17.5
